   0.13804E-03  0.99983E+00  0.99982E+00  0.99983E+00  0.99982E+00  0.99982E+00
   0.14454E-03  0.99981E+00  0.99981E+00  0.99982E+00  0.99980E+00  0.99980E+00
   0.15136E-03  0.99980E+00  0.99979E+00  0.99980E+00  0.99978E+00  0.99978E+00
   0.15849E-03  0.99978E+00  0.99977E+00  0.99978E+00  0.99976E+00  0.99976E+00
   0.16596E-03  0.99976E+00  0.99975E+00  0.99976E+00  0.99974E+00  0.99974E+00
   0.17378E-03  0.99973E+00  0.99972E+00  0.99974E+00  0.99971E+00  0.99971E+00
   0.18197E-03  0.99971E+00  0.99970E+00  0.99971E+00  0.99969E+00  0.99969E+00
   0.19055E-03  0.99968E+00  0.99967E+00  0.99968E+00  0.99966E+00  0.99966E+00
   0.19953E-03  0.99965E+00  0.99964E+00  0.99965E+00  0.99963E+00  0.99963E+00
   0.20893E-03  0.99962E+00  0.99960E+00  0.99962E+00  0.99959E+00  0.99959E+00
   0.21878E-03  0.99958E+00  0.99957E+00  0.99958E+00  0.99955E+00  0.99955E+00
   0.22909E-03  0.99954E+00  0.99953E+00  0.99955E+00  0.99951E+00  0.99951E+00
   0.23988E-03  0.99950E+00  0.99948E+00  0.99950E+00  0.99947E+00  0.99947E+00
   0.25119E-03  0.99945E+00  0.99943E+00  0.99946E+00  0.99942E+00  0.99942E+00
   0.26303E-03  0.99940E+00  0.99938E+00  0.99940E+00  0.99936E+00  0.99936E+00
   0.27542E-03  0.99934E+00  0.99932E+00  0.99935E+00  0.99930E+00  0.99930E+00
   0.28840E-03  0.99928E+00  0.99926E+00  0.99929E+00  0.99924E+00  0.99924E+00
   0.30200E-03  0.99922E+00  0.99919E+00  0.99922E+00  0.99917E+00  0.99917E+00
   0.31623E-03  0.99914E+00  0.99911E+00  0.99915E+00  0.99909E+00  0.99909E+00
   0.33113E-03  0.99906E+00  0.99903E+00  0.99907E+00  0.99901E+00  0.99901E+00
   0.34674E-03  0.99898E+00  0.99894E+00  0.99898E+00  0.99892E+00  0.99892E+00
   0.36308E-03  0.99888E+00  0.99884E+00  0.99889E+00  0.99882E+00  0.99882E+00
   0.38019E-03  0.99878E+00  0.99873E+00  0.99879E+00  0.99871E+00  0.99871E+00
   0.39811E-03  0.99866E+00  0.99861E+00  0.99867E+00  0.99859E+00  0.99859E+00
   0.41687E-03  0.99854E+00  0.99849E+00  0.99855E+00  0.99846E+00  0.99846E+00
   0.43652E-03  0.99841E+00  0.99835E+00  0.99842E+00  0.99832E+00  0.99832E+00
   0.45709E-03  0.99826E+00  0.99819E+00  0.99827E+00  0.99817E+00  0.99817E+00
